,Unnamed: 0,delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff,distance_crossed,courrier_timing,distance_m,timing_s,courrier_performance
836,4473,1409558,51430,157175,bicycle,Veselka,Russian,Potato Pancakes Plate,1,Potato Pancakes,03:25.8,40.72913623,-73.98697151,40.731538,-74.003529,29:52.5,00:31:32,00:44:51,58:02.2,1.423931396,0 days 14:50:07,142.39313959999998,53407.0,2.6661886943659066
837,4475,1406144,123269,6873,car,The Meatball Shop,Italian,Freshly-Milled Polenta,1,Stick To Your Bones,05:08.5,40.71811007,-73.95754527,40.7106086,-73.9637794,13:03.5,30:51.4,37:11.8,43:36.1,0.985604692,1 days 00:12:02,98.5604692,87122.0,1.1312925460848005
838,4480,1462203,130237,113822,bicycle,Tamarind TriBeCa,Indian,Bataki Kosha,1,Appetizers (Aagaz),16:03.8,40.71926893,-74.00874988,40.7320395,-73.9955607,10:19.8,56:09.5,08:59.5,26:55.4,1.8035359,0 days 03:45:06,180.35359,13506.0,13.353590256182436
839,4481,1471258,198936,140096,bicycle,Five Leaves,American,Seared Octopus,1,Starters,17:40.9,40.72360525,-73.95165604,40.7263596,-73.9410377,19:55.9,28:39.8,08:10.9,12:39.1,0.947789663,0 days 13:12:01,94.77896630000001,47521.0,1.9944648955198758
840,4500,1379360,240982,166448,car,Rubirosa,Italian,Mixed Green,1,Insalata,05:30.6,40.72274859,-73.99606192,40.7233637,-74.0053763,15:53.3,22:15.1,30:06.9,44:55.9,0.789897071,0 days 21:10:08,78.98970709999999,76208.0,1.0365015103401218
841,4501,1371913,86449,49875,bicycle,Sarabeth's Bakery,Bakery,Scone,1,Pastries,05:20.8,40.74260207,-74.0066898,40.7443781,-73.990925,02:50.4,00:13:27,23:18.2,34:01.5,1.346030788,0 days 21:19:09,134.6030788,76749.0,1.7538088939269567
842,4511,1439941,117276,152741,car,RedFarm Broadway,Chinese,"Jumbo Shrimp with Cashews, Spring Vegetables, XO Sauce",1,Mains,08:27.3,40.7821167,-73.9807391,40.76803431,-73.9575779,13:41.8,27:32.3,42:16.4,54:22.7,2.50374326,1 days 01:56:08,250.37432599999997,93368.0,2.681586046611258
843,4520,1440460,106595,154377,car,Parm,Italian,Meatball Parm,1,Platters,02:49.7,40.72301983,-73.995854,40.7434935,-73.9918672,02:03.8,09:52.9,23:12.1,52:10.5,2.298383312,1 days 12:47:05,229.8383312,132425.0,1.7356113362280536
844,4524,1431134,101241,108647,bicycle,Empanada Mama (closed),Mexican,Cheese,2,Wheat Flour,03:23.2,40.764217,-73.988321,40.766014,-73.966111,49:55.9,51:53.4,07:44.1,18:25.5,1.885848343,0 days 12:38:09,188.58483429999998,45489.0,4.145723895886917
845,4531,1314369,210544,3296,bicycle,Despa̱a,Spanish,Tortilla Despana,1,Tapas,08:46.8,40.72107834,-73.99788683,40.7077779,-74.013832,00:08:07,08:48.2,26:38.3,42:14.1,1.999196565,0 days 16:17:00,199.9196565,58620.0,3.4104342630501536
846,4541,1382455,61614,118659,walker,sweetgreen,Salad,Harvest Bowl,1,Signatures,03:00.6,40.74507859,-73.98882151,40.7429739,-73.994468,07:52.4,31:26.5,49:15.5,56:40.7,0.531095014,1 days 06:59:03,53.109501400000006,111543.0,0.47613477672287824
847,4548,1392178,69348,91021,bicycle,RedFarm Broadway,Chinese,Pork & Crab Soup Dumplings (4),1,Dim Sum,06:13.6,40.7821167,-73.9807391,40.775494,-73.983679,14:05.1,23:57.6,51:47.5,58:41.8,0.776192472,0 days 16:46:08,77.61924719999999,60368.0,1.2857680758017491
848,4549,1338453,53757,124897,bicycle,Waldy�۪s Wood Fired Pizza & Penne,Pizza,Our Classic Margherita Pizza,1,Signature Pies,05:30.3,40.7455513,-73.990844,40.7460903,-73.9789781,18:21.4,22:35.7,32:52.8,43:29.2,1.003950943,0 days 14:50:07,100.3950943,53407.0,1.8798115284513266
849,4550,1303261,41176,142140,car,TAO,Japanese,"Salmon Salmon Sashimi with Avocado, Crispy Onions, Sweet and Spicy Sesame Sauce",1,Special Dishes,05:17.8,40.76285776,-73.971619,40.718401,-74.002809,00:08:57,50:49.8,00:13.5,24:01.6,5.595800288,0 days 05:40:09,559.5800288,20409.0,27.4182972610123
850,4557,1464966,259341,158962,bicycle,Joe's Shanghai �_�������,Chinese,Spring Roll,4,Appetizers,06:07.9,40.71464248,-73.99764195,40.727405,-73.991802,44:21.1,48:48.5,13:15.3,00:16:33,1.500692331,0 days 07:45:01,150.0692331,27901.0,5.378632776602989
851,4559,1439953,385150,32580,bicycle,Blue Ribbon Sushi,Japanese,Spicy Tuna & Tempura Flakes,1,Maki (Special Rolls),06:36.3,40.72610966,-74.00249186,40.7810682,-73.9519127,14:17.6,41:08.5,00:43.4,25:14.6,7.44928056,2 days 03:22:01,744.928056,184921.0,4.028358358434142
852,4569,1346272,374435,22502,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Moon Pie,1,Sweets,06:02.5,40.735725,-73.98712647,40.742855,-73.977551,30:21.8,58:43.3,10:05.4,17:14.7,1.131843895,1 days 11:30:08,113.18438950000001,127808.0,0.8855814150913871
853,4584,1412136,59673,116881,bicycle,Rubirosa,Italian,Small Vodka,1,Pizza,08:28.1,40.72274859,-73.99606192,40.727405,-73.991802,25:06.4,39:42.5,50:00.6,59:45.1,0.630002911,1 days 00:20:06,63.000291100000005,87606.0,0.719132149624455
854,4587,1306708,64387,122096,car,Empanada Mama (closed),Mexican,Ground Beef,1,Corn Flour,05:36.4,40.764217,-73.988321,40.724882,-74.0101,10:22.9,33:09.8,43:10.2,56:34.4,4.739612102,1 days 12:11:01,473.9612102,130261.0,3.6385503734809346
855,4589,1473244,206039,123793,bicycle,sweetgreen,Salad,Guacamole Greens,2,Signatures,08:42.5,40.72132319,-74.00973201,40.7257574,-74.0079917,00:41:14,53:23.8,08:45.5,18:37.8,0.513895387,0 days 22:02:01,51.3895387,79321.0,0.6478680135147061
856,4590,1462085,69713,137979,bicycle,The Meatball Shop,Italian,Vegetable Ball Kitchen Sink Salad,1,The Kitchen Sink Salad,03:51.0,40.72154512,-73.98884243,40.724455,-73.9908911,02:04.2,12:43.1,24:03.1,30:29.3,0.366574012,0 days 17:05:01,36.6574012,61501.0,0.5960456122664672
857,4591,1309400,327527,30905,car,2nd Ave Deli,Deli,Jewish Penicillin - Matzoh,1,Soups,12:06.9,40.74529931,-73.97913758,40.73392493,-73.99503395,06:26.2,10:43.4,36:03.4,47:57.5,1.843441997,0 days 16:11:03,184.3441997,58263.0,3.1640011619724353
858,4592,1441230,111581,52502,bicycle,Caracas Arepa Bar,South American,Arroz con Caraotas,1,Sidekicks,03:59.0,40.72681,-73.985329,40.7348761,-73.9866576,07:11.5,14:31.4,35:21.5,43:09.2,0.902734193,0 days 15:07:06,90.2734193,54426.0,1.6586451199794217
859,4596,1325463,127130,129289,bicycle,Momoya,Sushi,Gyoza,2,Hot Appetizer,03:49.9,40.78407726,-73.97762241,40.7668663,-73.960956,44:05.6,48:01.8,05:51.8,24:32.4,2.373297734,0 days 22:36:08,237.3297734,81368.0,2.9167458140792446
860,4598,1398214,351337,163796,motorcycle,Burger Joint,Burger,Cheeseburger,1,Menu,06:10.8,40.76407583,-73.97863253,40.75860421,-73.99135099,11:49.3,18:08.1,36:28.2,48:34.8,1.23389899,0 days 18:25:04,123.38989899999999,66304.0,1.860972173624517
861,4603,1475937,318451,166448,car,Blue Ribbon Sushi,Japanese,Sake,2,Taiseyo (Atlantic Ocean),07:26.7,40.72610966,-74.00249186,40.7233295,-73.9915018,39:33.4,40:01.8,24:28.4,33:21.2,0.978470332,0 days 09:21:02,97.8470332,33662.0,2.906750436694195
862,4609,1362071,90113,106964,bicycle,Blue Ribbon Sushi,Japanese,Artic Char,1,Taiseyo (Atlantic Ocean),12:14.8,40.72610966,-74.00249186,40.736963,-73.9938435,48:11.1,50:55.2,11:44.1,26:15.2,1.409385445,0 days 17:15:02,140.9385445,62102.0,2.269468688609063
863,4611,1310414,208020,140684,bicycle,Haru Gramercy Park,Sushi,Spicy Sauce,1,Sides,05:20.8,40.73716106,-73.98873568,40.7470189,-73.99092197,04:51.2,07:44.4,40:34.1,47:57.8,1.110167838,0 days 10:16:09,111.0167838,36969.0,3.002969617787876
864,4613,1464215,167136,99219,bicycle,ilili Restaurant,Middle Eastern,Riz,1,Vegetables,05:12.5,40.74418795,-73.98753094,40.722229,-74.00885,54:55.2,59:41.9,19:02.5,35:22.9,3.031431569,0 days 21:07:01,303.1431569,76021.0,3.987623905236711
865,4621,1276478,129597,104533,bicycle,Otto Enoteca Pizzeria,Italian,"Baby Spinach, Ricotta Salata & Truffle Honey",1,Salads,04:48.3,40.73206376,-73.99615467,40.7189779,-73.9923271,21:49.7,33:07.4,46:29.4,55:45.4,1.488710242,0 days 20:33:07,148.8710242,73987.0,2.012124078554341
866,4627,1356923,131093,127402,scooter,Asuka Sushi,Sushi,Chicken Tempura Maki,1,Maki Sushi Rolls,03:20.2,40.74552087,-73.99890832,40.744918,-73.977683,32:55.1,54:14.5,08:34.7,27:30.6,1.793904753,1 days 16:15:03,179.39047530000002,144903.0,1.238003873625805
867,4633,1309465,42781,132725,bicycle,Blue Ribbon Sushi,Japanese,San Daikon,1,Salads,03:34.9,40.72610966,-74.00249186,40.740235,-73.979647,15:04.2,25:38.9,39:01.3,53:33.6,2.486883093,1 days 01:07:00,248.6883093,90420.0,2.7503683842070337
868,4637,1485930,206039,108006,bicycle,sweetgreen,Salad,House Tea,1,Drinks,05:59.9,40.72132319,-74.00973201,40.7248778,-74.0061924,28:51.6,47:29.5,10:18.5,16:06.9,0.495222405,1 days 00:26:03,49.522240499999995,87963.0,0.562989444425497
869,4640,1400181,113238,145255,bicycle,Boqueria,Spanish,Bombas de la Barceloneta,1,Tapas,16:26.0,40.74011985,-73.99384674,40.76567781,-73.98816128,10:03.8,18:02.8,31:52.8,46:07.1,2.878513991,0 days 22:13:03,287.85139910000004,79983.0,3.5989072565420157
870,4641,1481043,374826,65763,bicycle,Dos Caminos,Mexican,Mexico City Street Corn,1,Dinner Mas / Sides,07:51.7,40.74056694,-74.00542734,40.7230614,-74.0082801,00:35:49,57:44.2,10:34.9,00:20:29,1.958848245,1 days 07:49:03,195.8848245,114543.0,1.7101422566197848
871,4650,1413966,49987,155234,bicycle,Parm,Italian,Chicken Parm,1,Sandwiches,03:39.6,40.72301983,-73.995854,40.739792,-73.9915947,13:22.1,00:20:13,29:03.3,41:38.1,1.896963947,0 days 19:25:07,189.69639469999998,69907.0,2.7135536455576696
872,4656,1431216,114919,117223,bicycle,Yama Japanese Restaurant,Japanese,House Salad,1,Appetizers,05:10.0,40.73587229,-73.98766462,40.7360169,-73.9955912,00:31.7,07:18.7,17:59.9,26:28.3,0.669751252,0 days 15:15:04,66.9751252,54904.0,1.2198587571033075
873,4658,1469623,400766,143085,car,The Meatball Shop,Italian,Chicken,1,Naked Balls,06:10.1,40.77149125,-73.95633415,40.8089292,-73.9613646,40:26.6,49:21.6,17:28.4,45:26.2,4.179102361,1 days 12:52:08,417.9102361,132728.0,3.1486215124163706
874,4668,1488246,64963,157086,car,The Palm Too,Steak,Hash Brown Potatoes,1,Vegetables and Potatoes,10:24.8,40.75157468,-73.97091304,40.77037,-73.966006,00:50.3,25:24.8,35:59.4,55:44.6,2.12793624,1 days 20:19:07,212.793624,159547.0,1.3337362908735355
875,4673,1351205,148649,3296,bicycle,Blue Ribbon Sushi,Japanese,Sushi Deluxe,1,Platters,10:10.9,40.72610966,-74.00249186,40.7209315,-74.0020702,30:00.1,44:27.7,10:48.5,15:52.4,0.576129697,0 days 19:31:05,57.61296970000001,70265.0,0.819938371877891
876,4678,1307918,128353,3296,bicycle,The Meatball Shop,Italian,Steamed Spinach,1,Green Market,03:50.5,40.71811007,-73.95754527,40.713596,-73.955399,38:49.1,59:54.7,09:47.1,15:05.6,0.533075823,1 days 02:24:01,53.3075823,95041.0,0.5608903767847561
877,4681,1282272,97991,72941,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Maguro,2,Taiseyo (Atlantic Ocean),10:21.7,40.76765291,-73.98292546,40.74882755,-73.99013895,00:02:41,11:48.2,28:00.7,45:08.7,2.177474018,1 days 02:15:02,217.74740179999998,94502.0,2.30415654483503
878,4687,1368732,241719,34667,bicycle,Sushi of Gari Tribeca,Japanese,Fresh Salmon,2,Nigiri Sushi,08:03.8,40.71672576,-74.00825065,40.7069298,-74.0086171,21:29.4,32:54.4,45:52.4,53:46.9,1.088265743,0 days 19:19:05,108.8265743,69545.0,1.564836786253505
879,4688,1440633,99312,39733,bicycle,Pylos,Mediterranean,Horiatiki,1,Salates,07:07.6,40.726269,-73.984062,40.7436352,-74.0063309,14:21.7,51:47.4,04:06.5,21:52.9,2.693987582,2 days 07:12:01,269.39875820000003,198721.0,1.3556632575319167
880,4701,1478603,403019,91765,bicycle,S'MAC,American,Mixed Green Salad,1,Sides,03:13.1,40.74549045,-73.9794188,40.7564105,-73.9753091,07:30.5,11:50.3,24:59.1,41:33.2,1.261350464,0 days 20:53:09,126.1350464,75189.0,1.677573134368059
881,4713,1475804,282791,118659,walker,Taim Falafel and Smoothie Bar,Food Truck,Falafel Sandwich,1,Sandwiches,15:41.3,40.73595141,-74.00176042,40.74866436,-73.98691768,25:40.7,00:58:19,08:08.9,24:54.9,1.888040627,2 days 01:24:03,188.8040627,177843.0,1.0616333659463684
882,4714,1401304,68116,67103,truck,Blue Ribbon Sushi Izakaya,Japanese,Honoo,1,Platters,08:13.9,40.72197958,-73.98814821,40.72999941,-73.9936877,30:30.5,47:48.3,01:10.3,22:12.8,1.00606548,1 days 14:20:03,100.60654799999999,138003.0,0.729017108323732
883,4721,1389828,186976,118095,bicycle,Burger Joint,Burger,Cheeseburger,1,Menu,05:14.6,40.76407583,-73.97863253,40.7390776,-73.9936184,16:50.7,36:32.7,04:36.9,28:57.6,3.050900472,1 days 20:02:07,305.0900472,158527.0,1.9245305039520082
884,4725,1299270,255435,59184,car,Westville Hudson,American,Grilled Salmon Salad,1,Salads,11:37.0,40.72703111,-74.00751114,40.7435682,-73.9724053,39:08.5,00:47:43,10:02.8,28:14.8,3.488004423,1 days 02:46:05,348.8004423,96365.0,3.619576010999844
885,4732,1319741,47280,3296,bicycle,Sushi of Gari Tribeca,Japanese,Kampachi,3,Nigiri Sushi,05:34.6,40.71672576,-74.00825065,40.724888,-74.010099,01:19.1,17:19.4,24:10.4,30:46.1,0.91975924,0 days 22:36:00,91.97592399999999,81360.0,1.1304808751229105
886,4737,1387511,137565,163850,bicycle,The Grey Dog - Mulberry,Coffee,Pancakes,1,Kid's Menu,02:39.2,40.723096,-73.995774,40.7311448,-73.9895774,03:57.1,21:47.4,30:10.5,38:21.9,1.035828962,1 days 02:01:07,103.58289620000001,93667.0,1.1058632837605562
887,4740,1418537,349206,156557,car,P.J. Clarke's,American,Mashed Potatoes,1,Sides,04:35.5,40.77196187,-73.98262024,40.782797,-73.984308,22:22.7,26:22.4,38:11.3,44:54.7,1.211642985,0 days 10:43:01,121.16429849999999,38581.0,3.140517314222026
888,4742,1400884,287666,164384,car,Caf̩ China,Chinese,Scallion Pancakes,1,Dim Sum,06:02.0,40.749902,-73.982187,40.808164,-73.9646964,04:42.8,16:49.2,22:09.7,47:57.1,6.636305641,1 days 13:53:08,663.6305641,136388.0,4.8657547885444465
889,4748,1307597,354719,105427,bicycle,Jack's Wife Freda,Mediterranean,Tuna Salad,1,Salads (breakfast/lunch),02:48.0,40.72198995,-73.9977479,40.72363706,-74.00235303,22:29.2,38:02.3,00:47:52,54:48.6,0.429921922,0 days 22:29:07,42.9921922,80947.0,0.5311153248421807
890,4758,1323343,359218,143085,car,The Meatball Shop,Italian,Vegetable,1,Naked Balls,17:48.9,40.72154512,-73.98884243,40.7245178,-73.9978552,26:45.7,59:59.7,16:18.9,23:30.8,0.829933551,1 days 16:25:09,82.9933551,145509.0,0.570365785621508
891,4759,1450104,97420,137297,bicycle,Yama 49,Sushi,"Tuna, Yellowtail, Avocado",1,Yama Special Dinner Rolls,05:45.9,40.75382474,-73.96852412,40.7677906,-73.9560982,05:08.6,16:00.6,22:33.6,00:35:25,1.872475676,0 days 23:43:04,187.2475676,85384.0,2.1930053358943127
892,4762,1338892,355523,128139,car,Lobster Joint Greenpoint Brooklyn,Seafood,New England Lobster Roll,1,Sandwiches,07:39.7,40.7354051,-73.95524025,40.71629775,-73.94715558,25:02.3,38:25.2,43:12.6,51:40.8,2.229066059,0 days 21:51:01,222.9066059,78661.0,2.833762676548734
893,4764,1480465,101202,166974,bicycle,Burger Joint,Burger,Hamburger,1,Menu,13:23.2,40.76407583,-73.97863253,40.77612675,-73.97609461,19:01.5,34:22.5,47:42.7,58:55.2,1.355293096,1 days 02:33:05,135.5293096,95585.0,1.417893075273317
894,4765,1479727,259341,124030,bicycle,TAO,Japanese,"Chef �۪s Roll with Tuna, Salmon, Tobiko, Avocado",1,Special Rolls,05:02.2,40.76285776,-73.971619,40.77704272,-73.95878715,06:47.4,00:30:48,44:07.6,56:48.5,1.911809268,1 days 12:41:05,191.1809268,132065.0,1.4476275076666794
895,4770,1453942,125262,103194,bicycle,Barbounia,Mediterranean,Mezze Selection of Three,1,Dinner Mezze,04:08.9,40.73823004,-73.98783237,40.7300681,-73.9935436,17:11.4,32:19.4,40:10.3,47:02.8,1.026772622,0 days 22:00:05,102.6772622,79205.0,1.2963482381162805
896,4771,1314718,338878,93783,bicycle,Red Bamboo,Vegetarian,Barbecue Buffalo Wings,1,Appetizers,03:56.0,40.731383,-74.000286,40.7208336,-73.9800879,10:42.9,00:11:03,24:27.5,37:24.9,2.069820459,0 days 13:17:05,206.98204589999997,47825.0,4.327904775744903
897,4772,1375213,82041,43955,bicycle,Lure Fishbar,Seafood,Lobster Croutons,1,Dinner Appetizers,07:06.0,40.72463457,-73.99840236,40.720479,-74.001549,10:02.9,34:32.7,44:23.1,00:48:17,0.532570071,1 days 04:23:07,53.257007099999996,102187.0,0.5211720385176196
898,4774,1476087,180821,157415,car,Cafe Orlin,Breakfast,Basmati Rice,2,Dinner Sides,07:20.8,40.72842473,-73.98727568,40.7212824,-74.0011755,00:34.6,04:03.4,22:57.2,33:12.4,1.417071828,0 days 13:44:00,141.7071828,49440.0,2.866245606796116
899,4775,1317552,226466,102418,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Pumpkin Seed & Herb Salad,1,Salads,03:16.5,40.735725,-73.98712647,40.75260015,-73.97967179,01:39.7,00:13:36,21:57.4,32:28.4,1.97691097,0 days 22:27:03,197.691097,80823.0,2.445975737104537
900,4785,1480215,120353,153879,bicycle,Blue Ribbon Sushi,Japanese,Teriyaki Rib Eye Steak,1,Yakimono (Broiled Dishes),08:22.1,40.72610966,-74.00249186,40.7062843,-74.016943,27:36.2,56:08.5,08:58.9,35:03.7,2.517517543,2 days 06:37:01,251.7517543,196621.0,1.2803909770573845
901,4792,1295691,97346,114469,bicycle,Osteria Morini,Italian,Beet,1,Crostini,15:03.0,40.72195256,-73.997737,40.7455209,-73.990467,10:24.9,13:01.8,39:49.3,55:19.9,2.688319132,0 days 18:07:05,268.83191320000003,65225.0,4.121608481410503
902,4796,1446720,68549,142394,bicycle,2nd Ave Deli,Deli,Baked Beans,1,Vegetables and Sides,09:38.0,40.74529931,-73.97913758,40.74366475,-74.00633376,32:07.8,46:21.3,23:56.6,44:51.9,2.304130229,1 days 11:08:08,230.41302290000002,126488.0,1.8216196232053634
903,4798,1312871,322275,112990,bicycle,sweetgreen,Salad,Organic Lentil + Chickpea Soup,1,Soup,09:55.6,40.74507859,-73.98882151,40.75387282,-73.99303836,00:11.4,11:14.8,21:07.1,33:57.6,1.039497658,0 days 23:53:09,103.9497658,85989.0,1.208872830245729
904,4803,1362930,109107,7833,bicycle,Burger Joint,Burger,Milkshakes,1,Menu,02:56.6,40.76407583,-73.97863253,40.7477972,-73.9809609,03:30.9,06:26.4,24:25.7,34:59.5,1.818389964,0 days 13:29:03,181.8389964,48543.0,3.7459365181385578
905,4808,1303890,221430,22502,bicycle,Han Dynasty,Chinese,Wonton in Chicken Broth,1,Soups,07:45.8,40.732213,-73.988072,40.7247628,-73.9934145,01:25.5,28:38.3,39:13.5,45:47.4,0.942434658,1 days 09:46:07,94.24346580000001,121567.0,0.775238887198006
906,4829,1463217,321041,175555,car,The Meatball Shop,Italian,Steamed Spinach,1,Green Market,04:17.8,40.77149125,-73.95633415,40.76751,-73.961754,00:39.8,24:45.5,31:11.1,38:09.6,0.636278427,1 days 07:04:02,63.6278427,111842.0,0.5689083054666405
907,4830,1415367,129206,56776,bicycle,RedFarm Broadway,Chinese,Pork & Crab Soup Dumplings (4),1,Dim Sum,08:26.2,40.7821167,-73.9807391,40.7750569,-73.9778709,02:25.4,37:00.6,49:47.6,59:12.7,0.820524627,1 days 20:00:03,82.05246269999999,158403.0,0.5179981610196777
908,4833,1423446,145581,113563,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,08:15.8,40.72132319,-74.00973201,40.738321,-74.004715,22:47.8,50:33.7,02:23.9,16:46.1,1.934581037,1 days 18:08:01,193.4581037,151681.0,1.2754274015862237
909,4837,1458607,148168,91807,walker,P.J. Clarke's,American,Simply On A Bun,1,P.J. Clarke's Hamburgers,05:00.5,40.75893876,-73.96853113,40.744452,-73.9899827,38:57.5,48:36.4,02:15.7,16:20.9,2.422787933,0 days 23:44:01,242.2787933,85441.0,2.835626845425498
910,4839,1422876,82041,34667,bicycle,Osteria Morini,Italian,Three Meats,1,Meats,10:21.2,40.72195256,-73.997737,40.720479,-74.001549,31:41.8,43:24.9,00:00:40,05:50.9,0.361256983,0 days 16:54:00,36.125698299999996,60840.0,0.5937820233399078
911,4843,1324674,277898,99219,bicycle,Artichoke Basille's Pizza & Bar,Pizza,Artichoke Pizza,1,"18"" Pizzas",06:23.0,40.743982,-74.006678,40.7247218,-74.0080895,40:54.9,51:18.8,08:39.2,21:49.3,2.142142477,0 days 23:34:00,214.21424770000002,84840.0,2.524920411362565
912,4847,1348442,232359,44356,bicycle,The Meatball Shop,American,Ice Cream Sandwich,1,Desserts,05:04.9,40.73613088,-74.0006483,40.7407722,-74.0010762,12:21.2,18:59.5,40:49.4,47:41.8,0.516679,0 days 13:30:07,51.6679,48607.0,1.062972411381077
913,4848,1309062,116313,20217,car,Nobu Next Door,Sushi,Bigeye Tuna,1,Dinner Sushi & Sashimi,11:33.7,40.71938641,-74.0086925,40.7157878,-74.0148234,13:06.3,52:59.1,09:43.3,24:27.9,0.654248227,2 days 06:37:04,65.42482269999999,196624.0,0.3327407778297664
914,4852,1435421,96800,104111,bicycle,Sarabeth's East,American,Goldie Lox,1,Eggs & Omelettes,03:52.8,40.78487734,-73.95592661,40.7751075,-73.9592038,36:37.6,54:37.1,00:04:11,12:47.9,1.119651647,1 days 02:36:04,111.9651647,95764.0,1.16917802827785
915,4854,1297163,121663,142140,car,Bubby's ,American,Fried Chicken,1,Main Course,02:54.1,40.71996602,-74.0085433,40.73863802,-74.00186734,44:19.2,00:55:37,09:57.1,23:39.6,2.148830786,1 days 01:00:03,214.8830786,90003.0,2.3875101785496042
916,4875,1325958,103005,136851,bicycle,Yama Japanese Restaurant,Japanese,Nameko Soup,1,Soups,08:08.0,40.73587229,-73.98766462,40.7405728,-73.9821786,37:58.6,51:31.6,03:51.4,10:40.5,0.697996178,0 days 20:22:01,69.79961780000001,73321.0,0.9519730745625401
917,4877,1454436,91817,123581,bicycle,Lucky's Famous Burgers,Burger,Lucky Double Cheddar,1,Lucky's Famous Burgers,05:10.5,40.74513125,-73.99815655,40.74012541,-73.99061104,34:51.1,37:51.6,51:11.1,59:06.7,0.845680835,0 days 10:56:01,84.5680835,39361.0,2.148524770712126
918,4893,1422280,369272,116881,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,House Salad,1,Salads,17:29.7,40.76765291,-73.98292546,40.767651,-73.966875,12:43.3,38:05.6,00:53.9,13:31.5,1.355139477,1 days 13:59:09,135.51394770000002,136749.0,0.9909684728955971
919,4899,1449969,102010,175485,bicycle,TAO,Japanese,Spicy Tuna Tartare on Crispy Rice,1,Small Plates,06:37.8,40.76285776,-73.971619,40.7823315,-73.980419,54:04.1,54:39.4,19:28.2,00:35:03,2.286605019,0 days 16:10:01,228.6605019,58201.0,3.9288070978161884
920,4900,1449435,183520,66416,bicycle,Blue Ribbon Sushi,Japanese,Ikura,1,Taiseyo (Atlantic Ocean),08:22.6,40.72610966,-74.00249186,40.7324282,-74.0080594,06:33.8,57:04.2,05:23.2,11:57.1,0.844719964,2 days 09:04:03,84.47199640000001,205443.0,0.4111699907030174
921,4902,1308018,146211,113822,bicycle,Yama Japanese Restaurant,Japanese,Salmon,6,Sushi & Sashimi,02:22.6,40.73587229,-73.98766462,40.7424126,-73.9843697,05:25.4,06:01.2,15:51.1,26:23.4,0.777790966,0 days 11:08:01,77.7790966,40081.0,1.9405478056934709
922,4903,1489715,252342,38597,bicycle,Westville Hudson,American,World Famous Bassetts Ice Cream,1,Desserts,06:10.5,40.72703111,-74.00751114,40.7324282,-74.0080594,23:33.4,24:58.9,42:48.3,51:32.1,0.601126699,0 days 10:09:03,60.11266990000001,36543.0,1.6449845360260515
923,4906,1423368,132906,39733,bicycle,Sushi of Gari 46,Sushi,Teriyaki Sauce,1,Side Orders,08:41.2,40.76065444,-73.98958275,40.750741,-74.0022157,00:16:51,51:58.8,08:18.7,18:04.5,1.532963575,1 days 20:53:06,153.2963575,161586.0,0.9486982628445534
924,4913,1351824,105068,91021,bicycle,TAO,Japanese,Crunchy Spicy Yellowtail Roll with Crushed Onion,1,Special Rolls,03:53.2,40.76285776,-73.971619,40.7447833,-73.9860074,10:54.8,00:11:47,30:37.2,42:51.5,2.346283166,0 days 13:06:05,234.6283166,47165.0,4.974627723947843
925,4915,1324784,165695,65763,bicycle,The Smile,American,Balsamic Chicken,1,Entrees,04:00.2,40.72641318,-73.99382114,40.724037,-74.00264,03:15.6,00:11:55,30:46.1,38:42.2,0.790396396,0 days 16:35:05,79.0396396,59705.0,1.3238361879239595
926,4918,1325454,75722,90681,bicycle,Osteria Morini,Italian,Cappelletti,1,Pasta,14:29.5,40.72195256,-73.997737,40.7598179,-73.98764,44:00.6,48:58.3,10:18.7,28:59.6,4.290517725,0 days 23:38:06,429.05177249999997,85086.0,5.042566021437135
927,4919,1274483,143721,119839,bicycle,Hummus Place,Middle Eastern,Health Salad,1,Soup & Salad,04:17.7,40.732351,-74.003505,40.7451708,-73.9952138,00:22:11,24:23.3,35:41.9,46:41.7,1.586557927,0 days 13:12:01,158.6557927,47521.0,3.3386459186464936
928,4928,1447401,87188,175485,bicycle,Momoya,Sushi,Crispy Rice,1,Signature Roll,03:40.9,40.78407726,-73.97762241,40.7699242,-73.9611202,13:20.8,21:12.9,00:27:03,42:17.3,2.100214653,0 days 23:06:04,210.02146530000002,83164.0,2.525389174402386
929,4929,1451679,87006,103194,bicycle,Nobu Next Door,Sushi,Yellowtail Sashimi with Jalapeno,1,Dinner Cold Dishes,21:41.4,40.71938641,-74.0086925,40.73066111,-74.0096272,46:45.8,54:25.5,37:15.6,48:41.9,1.254527397,0 days 19:06:00,125.4527397,68760.0,1.8245017408376962
