delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff
1416029,173667,124897,bicycle,Osteria Morini,Italian,Branzino,1,Entrees,03:59.5,40.72195256,-73.997737,40.71876068,-74.00253589,23:42.1,26:21.9,40:40.1,46:10.5
1312768,91114,143261,bicycle,sweetgreen,Salad,,,,02:17.3,40.74507859,-73.98882151,40.7505338,-73.9826458,41:48.2,43:27.0,05:17.0,17:59.1
1383208,355713,142394,bicycle,TAO,Japanese,Kung Pao Chicken,1,From the Sky,04:14.2,40.76285776,-73.971619,40.771893,-73.9596197,15:01.6,37:23.2,47:13.0,00:27.2
1396474,79055,31156,bicycle,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7529884,-74.0036598,59:22.8,00:33.7,09:23.7,28:28.0
1369037,128711,34667,bicycle,RedFarm Hudson,Chinese,"Summer Vegetables, Red Curry",1,Mains,04:24.3,40.73421385,-74.00620203,40.737424,-74.00272,49:43.3,03:02.5,07:53.2,12:18.2
1431957,42828,18860,bicycle,Locanda Verde,Italian,,,,07:31.2,40.72007263,-74.0103681,40.725517,-74.010013,39:19.4,56:04.6,09:23.9,13:42.2
1345722,42153,30743,bicycle,Blue Smoke,BBQ,North Carolina Salt Peanuts,1,Starters & Salads,13:58.1,40.742334,-73.9838552,40.7382555,-74.0059417,28:17.9,39:38.6,01:38.0,14:29.1
1453557,397737,142394,bicycle,Serafina at Time Hotel,,,,,03:08.7,40.76153905,-73.98514649,40.76110045,-73.99921887,44:28.4,,,34:21.8
1342022,135029,103194,bicycle,Cafe Fiorello,,,,,05:42.5,40.77168643,-73.98230563,40.785891,-73.971508,20:33.4,51:31.9,05:21.4,15:47.8
1391093,146588,143261,bicycle,Sushi of Gari,Sushi,Ebi Shumai,1,Additional Appetizers,07:34.7,40.77156871,-73.95278683,40.7855606,-73.9546989,45:49.6,55:48.4,17:58.6,37:34.4
1387788,345783,91807,walker,The Grey Dog - Mulberry,Coffee,Irish Oatmeal,1,Breakfast,02:39.9,40.723096,-73.995774,40.7247884,-73.9807206,10:29.0,08:04.5,27:50.5,39:17.4
1476006,402396,133293,bicycle,Momofuku Milk Bar (archived),Dessert,Corn Cookie,1,Cookies,,40.72312831,-74.00206089,40.7236764,-74.0107235,47:42.0,36:00.6,49:21.5,01:09.6
1379095,41378,112646,bicycle,Starbucks,Coffee,,,,,40.73001497,-73.99150372,40.727405,-73.991802,33:16.7,30:51.1,43:42.9,51:04.7
1303141,145269,118707,car,Serafina Fabulous Pizza,Italian,Burrata,1,Antipasti,,40.77608319,-73.96217158,40.7686246,-73.9536339,00:55.2,04:44.3,47:00.1,55:03.5
1286495,39071,57186,bicycle,BabyCakes NYC,Bakery,Cupcakes,1,Menu,,40.718025,-73.98977,40.71902497,-73.99982176,36:55.6,46:54.7,55:14.3,09:50.5
1358636,342107,116141,bicycle,The Kati Roll Company,Indian,Unda Chicken Roll Special,1,Rolls,06:54.3,40.7527676,-73.98493767,40.76745,-73.992028,24:25.3,34:45.6,42:05.3,55:25.3
1401471,128224,123581,bicycle,Blue Ribbon Sushi,Japanese,Ikura,2,Taiseyo (Atlantic Ocean),08:18.4,40.72610966,-74.00249186,40.7167197,-74.0122998,39:21.0,,,22:39.9
1313519,203644,60761,bicycle,Rag & Bone Showroom,,,,,,40.74088354,-74.0070341,40.747129,-74.004275,38:38.1,43:24.0,10:33.8,20:36.0
1368417,119008,19432,car,Serafina Fabulous Pizza,Italian,Carciofi E Parmigiano,2,Insalate,05:19.6,40.77608319,-73.96217158,40.8035179,-73.964404,51:51.6,07:42.6,14:02.6,28:42.5
1337479,303781,66004,bicycle,Brooklyn Bagel & Coffee Co.,Breakfast,Breakfast Blend Coffee,2,Coffee Bar,,40.74627906,-73.99794996,40.7444089,-73.9802622,38:09.3,05:37.1,29:56.5,53:11.6
1456489,67844,153533,bicycle,The Smile,American,Scrambled Eggs,1,Eggs,05:24.4,40.72641318,-73.99382114,40.7268586,-73.9959607,56:35.8,,,16:31.1
1313148,175703,49875,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,05:10.9,40.74596311,-74.00169729,40.741815,-73.992895,13:05.5,13:46.1,26:14.4,32:25.3
1480991,94480,30774,bicycle,TAO,Japanese,Jasmine White Rice,1,Sophisticated Noodles and Rice,09:58.8,40.76285776,-73.971619,40.7735382,-73.9621981,31:41.0,53:32.7,05:24.0,15:33.2
1381837,328458,167085,bicycle,Num Pang Sandwich Shop,Asian,Grilled Spicy Pork Rice Bowl,1,Rice & Noodles,,40.74319278,-73.98899317,40.7797171,-73.9876508,04:01.2,13:20.6,30:10.8,16:50.8
1285111,209286,138560,bicycle,$10 Blue Ribbon Fried Chicken Sandwich,,The Melt Shop Fried Chicken Sandwich,2,Today's Special,,40.72434,-73.99096,40.76733,-73.98945,26:11.9,,,40:06.9
1393105,227992,142140,car,Via Quadronno,,,,,09:20.6,40.77255854,-73.96516771,40.7661653,-73.957714,23:42.7,27:14.1,43:24.7,51:19.8
1299332,222766,156508,bicycle,Katz's Delicatessen,,Potato Latkes,1,All Day Specials,,40.72230707,-73.98735166,40.73034,-73.994749,54:54.1,20:34.0,36:54.8,56:35.4
1415981,62103,118095,bicycle,Blue Ribbon Sushi Izakaya,Japanese,,,,11:38.0,40.72197958,-73.98814821,40.74058,-74.001899,17:38.4,47:06.9,59:53.6,18:48.7
1439953,385150,32580,bicycle,Blue Ribbon Sushi,Japanese,Shumai,1,Appetizers,06:36.3,40.72610966,-74.00249186,40.7810682,-73.9519127,14:17.6,41:08.5,00:43.4,25:14.6
1490466,155689,17402,bicycle,Koi New York,,,,,,40.75381522,-73.98376911,40.76419782,-73.95811542,21:48.7,36:24.7,08:45.1,31:21.0
1477058,334619,166448,car,Ed's Lobster Bar,Seafood,Lobster Roll,1,Lobster,18:16.8,40.72207939,-73.99751186,40.7394618,-73.9925543,37:04.1,38:23.9,55:45.6,05:20.4
1481173,386678,118095,bicycle,Trader Joe's,Grocery Store,Organic Mini Carrots,1,Fruits & Vegetables,,40.73363378,-73.98776924,40.71476204,-74.00702319,52:28.5,27:13.2,15:27.2,37:10.0
1322798,155272,137743,bicycle,Whole Foods Market,Grocery Store,Original Crackers,1,Crackers,,40.723955,-73.991829,40.7236373,-73.9850024,41:58.6,44:36.5,32:56.0,39:33.1
1288233,199735,3296,bicycle,The Meatball Shop,Italian,Simple Salad,1,Green Market,,40.77149125,-73.95633415,40.77937706,-73.95401803,16:21.0,32:51.9,42:42.3,50:15.1
1461066,59105,175555,car,Sushi of Gari 46,Sushi,Tempura Appetizer,1,Appetizers,10:25.7,40.76065444,-73.98958275,40.743701,-73.987386,56:16.9,04:56.9,24:51.4,41:55.3
1446099,373059,103194,bicycle,Shake Shack,Burger,Hamburger,1,Burgers,,40.77912607,-73.95490489,40.7824428,-73.9721125,36:51.6,36:00.5,57:18.3,10:22.8
1410873,91032,142140,car,Empanada Mama (closed),Mexican,Arroz Con Pollo,1,Entrees,02:43.1,40.764217,-73.988321,40.7676847,-73.9835946,26:28.2,39:05.2,55:34.5,08:01.5
1332439,19572,152053,bicycle,Caracas Arepa Bar,South American,De Pollo,1,Arepas,08:05.1,40.72681,-73.985329,40.7342369,-73.9832243,30:55.2,42:39.8,56:06.1,02:33.4
1340289,59105,158266,scooter,Sushi of Gari 46,Sushi,Yellowtail with Jalapeno Sushi,1,Sushi,14:22.6,40.76065444,-73.98958275,40.743701,-73.987386,21:37.4,29:55.9,09:18.7,24:52.6
1368346,41168,55567,bicycle,Parm,Italian,Eggplant Parm,1,Sandwiches,10:29.2,40.72301983,-73.995854,40.72947,-73.984804,43:46.4,04:22.1,09:40.8,16:02.8
1307724,47386,110399,bicycle,Bubby's ,American,Bubby's Breakfast,1,Breakfast Plates,05:43.0,40.71996602,-74.0085433,40.7171949,-74.0051122,51:26.6,09:04.7,16:27.3,22:40.0
1348757,71388,84093,bicycle,Magnolia Bakery,Dessert,Magnolia's Famous Banana Pudding,1,Pudding,,40.77576432,-73.98020625,40.7890183,-73.9755988,43:37.1,54:09.5,02:29.8,14:09.1
1435550,394802,17402,bicycle,Tompkins Square Bagels,Bakery,Egg Sandwich,1,Breakfast,,40.72813,-73.98202,40.7692256,-73.9583807,20:35.4,20:46.5,32:36.2,59:00.9
1465231,141912,122124,bicycle,P.J. Clarke's,American,Spinach,1,Sides,07:36.6,40.77196187,-73.98262024,40.7654964,-73.9631442,58:03.8,,,47:57.3
1302510,363561,59184,car,Parm,Italian,Meatball Parm,1,Sandwiches,,40.72301983,-73.995854,40.7894893,-73.9749716,59:06.6,07:32.0,50:52.2,25:51.5
1398111,270789,28765,bicycle,Vanessa's Dumplings,Chinese,Dumplings with Spicy Sauce,1,Bolied,06:54.5,40.7329359,-73.98644352,40.74897767,-73.99019246,59:06.6,17:34.9,27:09.5,43:28.9
1301872,88078,137090,bicycle,RedFarm Hudson,Chinese,Shrimp & Snow Pea Leaf Dumplings (4),1,Dim Sum,19:42.9,40.73421385,-74.00620203,40.7476322,-74.0062985,45:20.7,50:59.6,24:51.9,34:03.7
1334744,165585,154955,bicycle,Oak & Steel,,,,,,40.76659643,-73.98200719,40.777594,-73.961681,56:21.6,,,39:01.1
1332526,48677,152676,bicycle,Shake Shack,Burger,Fountain Soda,1,Drinks,,40.71527933,-74.01486039,40.7245199,-73.9934202,41:05.9,04:31.6,46:22.2,15:31.5
1275403,329315,117223,bicycle,Juice Generation,Juice Bar,Aloha Acai,1,Acai Bowls,,40.72392515,-73.99691105,40.72735008,-73.991881,20:47.9,40:25.9,53:15.7,57:38.7
1366096,126798,58695,bicycle,Cafe Mogador,Middle Eastern,Moroccan Iced Tea,1,Cold Drinks,11:27.8,40.727293,-73.984517,40.72473426,-73.98115693,11:39.5,20:47.8,43:07.9,46:30.1
1314681,366975,123581,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Spicy Lobster Roll,1,Maki (Special Rolls),06:42.7,40.76765291,-73.98292546,40.77143706,-73.98931683,02:50.5,24:17.3,37:43.3,46:58.5
1309812,37692,138057,car,Empanada Mama (closed),Mexican,Banana Milkshake,2,Natural Fruit Shakes,06:05.8,40.764217,-73.988321,40.748328,-73.99018,02:37.0,19:50.4,31:10.5,51:46.2
1421807,350085,100390,bicycle,The Meatball Shop,Italian,White Beans,1,Stick To Your Bones,07:27.3,40.77149125,-73.95633415,40.774491,-73.962489,59:44.3,10:05.1,15:55.0,24:22.0
1442149,141524,109259,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.7400955,-73.9821673,08:28.2,06:04.7,27:38.1,38:04.0
1353896,186052,84093,bicycle,Sant Ambroeus,Italian,,,,02:35.7,40.723576,-73.996316,40.7562334,-73.9861529,40:23.6,45:37.3,01:20.9,22:30.2
1435705,151789,140684,bicycle,sweetgreen,Salad,Roasted Turkey + Fall Vegetables,1,Signatures,03:01.4,40.74507859,-73.98882151,40.7506213,-73.9862915,47:18.0,52:34.9,13:55.0,19:05.4
1435378,153634,172700,bicycle,Doughnut Plant Chelsea,Donut,Creme Brulee,1,Doughseed Doughnuts,,40.74456392,-73.99663005,40.7051418,-74.0069548,12:02.2,15:05.4,29:49.0,54:57.2
1309357,197633,28765,bicycle,Sushi of Gari 46,Sushi,Kani Shumai,1,Appetizers,14:15.2,40.76065444,-73.98958275,40.75133575,-74.00376571,02:54.7,17:14.6,47:03.4,58:35.0
1323121,143373,154990,bicycle,Peacefood Cafe,Vegan,Pan-seared Shanghai-Style Dumplings,1,Side Dishes,02:54.2,40.78516004,-73.97691647,40.762309,-73.9739779,35:44.6,34:45.4,07:04.6,21:27.3
1355059,110868,123844,bicycle,Levain Bakery,Bakery,Dark Chocolate Chocolate Chip,2,Cookies,,40.77993009,-73.980335,40.757416,-73.965433,23:58.9,41:07.8,55:38.2,16:46.7
1450877,259501,147789,car,One Lucky Duck - Juice & Takeaway,Vegetarian,Carrot Cupcake,1,Sweets,08:17.5,40.735725,-73.98712647,40.80513655,-73.96284537,58:33.1,38:54.8,52:14.6,30:56.6
1342659,59264,146356,car,Parm,Italian,Giardinia Pickles,1,Vegetables,,40.72301983,-73.995854,40.742561,-73.992267,29:31.6,40:38.4,06:26.4,33:18.5
1463222,297674,139444,bicycle,Burger Joint,Burger,French Fries,2,Menu,,40.76407583,-73.97863253,40.752579,-73.967524,01:02.0,32:25.0,30:50.5,43:51.1
1476970,368653,147835,car,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.73573237,-73.99378473,25:59.2,23:31.8,56:25.0,16:29.5
1332526,48677,152676,bicycle,Shake Shack,Burger,Smoke Shack,1,Burgers,,40.71527933,-74.01486039,40.7245199,-73.9934202,41:05.9,04:31.6,46:22.2,15:31.5
1302958,53212,23359,bicycle,TAO,Japanese,Crispy Spicy Tuna Roll with Avocado and Soy Paper,2,Special Rolls,04:51.0,40.76285776,-73.971619,40.77497543,-73.96475431,45:53.8,43:40.0,29:00.1,37:29.4
1439941,117276,152741,car,RedFarm Broadway,Chinese,Three Chili Chicken,1,Mains,08:27.3,40.7821167,-73.9807391,40.76803431,-73.9575779,13:41.8,27:32.3,42:16.4,54:22.7
1340047,52832,147033,car,Junoon,Indian,Plain Pulao Rice,1,"Breads, rice and accompaniments",07:10.7,40.74301101,-73.99104618,40.778028,-73.953851,49:03.9,03:53.5,22:19.2,59:46.5
1410187,300003,154990,bicycle,Grand Sichuan International,Chinese,Vegetable Roll,2,Appetizers,05:38.3,40.74738419,-74.00096687,40.7518109,-74.0018238,08:09.7,11:54.1,28:43.7,37:01.5
1425958,58898,128139,car,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7299536,-73.9863498,50:13.3,52:01.7,03:05.5,05:14.0
1310141,115610,58695,bicycle,Delicatessen,American,Award Winning Pan Roasted Chicken Thigh Sandwich,1,Entrees,11:07.4,40.72370271,-73.99634312,40.72357217,-74.01085812,41:14.8,42:11.2,19:12.1,30:19.9
1319890,65561,79847,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Izze,1,Drinks,,40.72254287,-73.99776936,40.72465032,-74.00786745,22:35.1,35:05.7,50:00.5,59:45.9
1423492,107963,165829,bicycle,Trader Joe's,Grocery Store,Organic Virgin Coconut Oil,1,"Condiments, Spices & Bake",,40.73363378,-73.98776924,40.73199252,-73.9795485,27:38.0,,,05:52.2
1339398,138462,99219,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Burrito Bowl,1,Entree,,40.72254287,-73.99776936,40.7200816,-74.0060456,23:11.1,,,40:39.2
1286240,72924,139444,bicycle,Zabar's,Deli,,,,,40.78482167,-73.97969862,40.7890886,-73.96700055,50:53.5,49:56.9,08:38.5,18:25.7
1336330,301032,69889,bicycle,Joe's Pizza,Pizza,Plain Cheese Pie,1,Full Size,,40.73340228,-73.98751098,40.71431189,-74.00768708,38:08.1,37:30.3,03:20.4,20:25.3
1441676,57174,128139,car,Insomnia Cookies,Bakery,M&M's,2,Cookies and Brownies,,40.7297909,-74.0005893,40.72095627,-73.99928135,38:32.6,47:55.8,05:46.9,17:18.4
1400631,111356,160433,walker,Cigarville,,,,,,40.73691492,-73.99614226,40.7396369,-73.9996282,44:56.4,13:29.5,20:18.5,24:48.9
1285292,62730,144899,bicycle,Hu Kitchen,Gluten-Free,Roasted Sweet Potatoes,1,Lunch & Dinner Sides,,40.73567676,-73.99382953,40.720116,-73.999297,05:43.0,05:18.3,41:37.8,54:59.3
1324233,81084,43196,bicycle,La Esquina Taqueria,,Frijoles Negros,1,Sides,04:00.0,40.72135375,-73.99752529,40.729262,-74.002658,51:52.6,04:46.1,12:36.3,21:28.0
1486133,41409,171206,van,Juice Press,Juice Bar,Heaven on Earth,1,Raw Superfood Smoothies,,40.72594802,-74.00110622,40.7217556,-74.0040349,04:27.5,08:23.7,18:21.2,26:32.9
1308803,61775,99219,bicycle,Staples,Office Supplies Store,,,,,40.73542136,-73.99137497,40.7393003,-73.9894181,07:13.8,07:57.1,08:17.0,18:49.5
1274975,120517,22502,bicycle,Mr Chow - Tribeca,,,,,04:23.1,40.72004153,-74.00853183,40.73812,-74.002554,31:11.7,,,16:40.8
1369759,338599,140096,bicycle,RedFarm Hudson,Chinese,"Wide Rice Noodles, BBQ�۪d Roast Duck",1,Rice & Noodles,03:20.0,40.73421385,-74.00620203,40.7324282,-74.0080594,59:48.2,03:43.8,23:34.4,29:18.5
1341064,359768,49223,bicycle,The Grey Dog - University,Coffee,Chicken Tenders,1,Small Plates,02:21.4,40.73378729,-73.99303526,40.7365268,-73.9815019,50:54.8,59:29.3,11:49.3,20:27.7
1413866,62692,105427,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Taco Salad,1,Salads,09:08.9,40.735725,-73.98712647,40.7424033,-73.9864666,44:22.7,46:59.2,02:20.1,20:16.6
1454328,125262,172301,car,Postmates General Store (deprecated),Convenience Store,Kit Kat (1.5 oz.),1,Candy & Snacks,,40.71463831,-74.00833613,40.7300681,-73.9935436,10:32.5,12:25.4,26:51.3,43:12.6
1319971,94027,119255,walker,Trader Joe's,Grocery Store,Pomegranate Yogurt & Granola,1,"Dairy, Eggs & Cheese",,40.74174,-73.99365,40.7369709,-73.985844,33:52.5,45:18.3,38:07.4,49:29.4
1289129,348096,122309,bicycle,Parm,Italian,Choose 3 Vegetables,1,Vegetables,04:48.9,40.72301983,-73.995854,40.72086618,-74.00172874,50:18.7,04:52.0,16:11.8,23:16.4
1472957,401148,38597,bicycle,sweetgreen,Salad,Roasted Turkey + Fall Vegetables,1,Signatures,03:58.4,40.72132319,-74.00973201,40.72614193,-74.00548458,19:06.6,38:29.4,52:48.6,08:21.0
1293026,164131,10940,bicycle,The Meatball Shop,Italian,,,,15:19.8,40.78457367,-73.97705626,40.7704996,-73.9815465,19:09.5,31:53.3,54:13.5,05:53.0
1464729,53029,139444,bicycle,Magnolia Bakery,Dessert,Vanilla Cupcake,1,Classic Cupcakes,,40.75928419,-73.98054374,40.74484543,-73.97649244,30:04.2,50:02.9,01:22.0,15:56.3
1488424,215326,167645,car,Mission Cantina,Mexican,Rotisserie Chicken,1,Super Burritos,,40.72138833,-73.98865878,40.7352877,-73.9806168,21:03.2,22:14.7,45:04.5,57:30.1
1391004,284312,30743,bicycle,Momofuku Noodle Bar,,,,,,40.7291104,-73.98424546,40.728556,-73.98068,38:29.4,,,26:01.1
1413346,115231,163947,bicycle,Ess-a-Bagel,Bakery,Everything,1,Bagel Type,,40.73551891,-73.97953033,40.7425062,-73.9925644,55:41.2,58:46.0,13:36.1,25:20.2
1424226,94557,156557,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.7749621,-73.9489521,28:50.3,35:27.7,54:20.1,05:56.6
1411065,53513,135175,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,04:44.2,40.77149125,-73.95633415,40.766566,-73.964684,43:25.5,46:56.7,57:12.7,05:03.6
1313042,93086,9349,bicycle,Taco Bell,Fast Food,,,,,40.79029943,-73.94570348,40.8005811,-73.9377416,44:57.9,10:14.5,24:03.6,30:25.4
1442533,63417,59348,walker,RedFarm Broadway,Chinese,Three Color Vegetable Dumplings (4),1,Dim Sum,04:21.4,40.7821167,-73.9807391,40.7311537,-74.0000268,43:10.0,12:20.9,19:10.5,41:01.3
1357083,187286,134189,car,Papa John's Pizza,Pizza,,,,03:47.8,40.78961543,-73.9735532,40.768619,-73.988511,49:09.2,01:12.2,11:16.6,31:31.1
1284971,351749,104989,bicycle,Shake Shack,Burger,Smoke Shack,1,Burgers,,40.71527933,-74.01486039,40.702575,-74.0124901,58:55.7,15:35.8,48:56.0,17:35.9
1319971,94027,119255,walker,Trader Joe's,Grocery Store,Organic Autumn Wheat,1,Breakfast & Cereal,,40.74174,-73.99365,40.7369709,-73.985844,33:52.5,45:18.3,38:07.4,49:29.4
1332593,71087,146696,car,Postmates Liquor Store,Shop,Tito's Handmade Vodka 80 (750ml),1,Vodka,,40.779598,-73.947388,40.728421,-73.983018,46:56.5,53:16.5,00:36.6,28:15.5
1458876,9666,175555,car,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.76615401,-73.98344198,40.7672065,-73.9841974,59:18.6,,,22:11.4
1375149,67538,34667,bicycle,Lure Fishbar,Seafood,Spicy Big Eye Tuna,1,Rolls: Cut or Hand,12:20.2,40.72463457,-73.99840236,40.731172,-74.009934,03:07.2,22:27.2,34:13.9,41:50.4
1310082,100382,99219,bicycle,Momofuku Milk Bar,Dessert,3 Packs of Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.728692,-73.993539,35:07.3,,,56:21.8
1420668,42061,158227,bicycle,Katz's Delicatessen,,Chicken Noodle Soup,1,Soups,,40.72230707,-73.98735166,40.717695,-73.985128,23:08.6,33:18.8,44:38.8,52:59.2
1354929,139626,138560,bicycle,La Esquina Taqueria,,Elotes Callejeros,2,Sides,17:54.0,40.72135375,-73.99752529,40.74184,-74.002787,06:38.1,09:33.4,44:23.1,04:25.2
1325815,78318,48430,bicycle,RedFarm Hudson,Chinese,Katz�۪s Pastrami Egg Roll (1),1,Dim Sum,05:40.5,40.73421385,-74.00620203,40.7298647,-74.0042959,25:22.7,26:44.2,51:03.9,58:56.1
1474543,104358,52826,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Date-Lime-Banana,2,Smoothies,06:41.9,40.73595141,-74.00176042,40.7342199,-73.9902554,06:18.7,08:50.4,21:40.4,31:16.1
1324842,232542,45026,bicycle,James Perse,Clothing,,,,,40.734487,-74.004746,40.7341673,-74.0097986,16:09.7,36:15.3,55:34.6,19:00.3
1315483,204063,132101,truck,Shake Shack,Burger,Fries,1,Fries,,40.71527933,-74.01486039,40.7244605,-73.9944164,52:52.9,,,43:05.7
1324679,54110,45026,bicycle,Tamarind TriBeCa,Indian,Tamarind Rice,1,Basmati Degh Rice,02:56.3,40.71926893,-74.00874988,40.743635,-74.006331,39:01.0,44:44.9,06:34.4,25:14.0
1349326,282699,22502,bicycle,RedFarm Hudson,Chinese,Crispy Duck & Crab Dumplings (4),1,Dim Sum,14:53.0,40.73421385,-74.00620203,40.73413515,-73.99992503,25:30.5,23:11.0,59:25.4,04:10.4
1488765,399332,30774,bicycle,Philippe Chow,Chinese,Beijing Chicken,1,Poultry (served family style w/ Rice),12:10.5,40.76408453,-73.9704998,40.7690395,-73.9596274,55:10.9,02:35.3,26:22.7,37:13.7
1306242,277898,124897,bicycle,Blue Ribbon Fried Chicken,American,Drumstick,4,By the Piece,,40.72434,-73.99096,40.7247218,-74.0080895,28:24.2,26:05.0,34:24.9,46:21.4
1404060,239988,101359,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Slice,1,Pie by the Slice,,40.73179547,-73.98567259,40.7264248,-73.99608158,57:53.7,56:32.0,22:17.8,30:20.3
1475520,117810,104533,bicycle,Momoya,Sushi,Crispy Rice,1,Signature Roll,10:08.8,40.78407726,-73.97762241,40.7843123,-73.951934,53:46.9,55:37.7,21:19.9,30:36.4
1377038,369452,81503,car,Donburi-ya,Japanese,Yakiniku-Don,2,Donburi Dinner,06:58.8,40.75446491,-73.9731457,40.7709521,-73.9505484,57:34.1,22:41.0,29:01.1,42:28.9
1317855,352935,84093,bicycle,Lotus Blue,,,,,10:52.8,40.7159304,-74.00865233,40.707282,-74.004775,19:18.1,34:32.1,44:21.7,58:35.3
1409491,103970,163806,car,Whole Foods Market,Grocery Store,Org Xtra Virgin Olive Oil,1,Olive Oil,,40.76806171,-73.98184776,40.7792972,-73.988007,07:55.4,,,25:17.0
1400174,386355,145502,car,Amy Ruth's,Southern,The President Barack Obama,2,Entrees,,40.80254961,-73.95023268,40.7851923,-73.9719365,08:12.5,19:19.4,56:19.1,22:13.1
1336684,49769,118095,bicycle,Empanada Mama Express,,,,,11:03.0,40.72255221,-73.98766593,40.7390776,-73.9936184,15:34.7,29:32.2,57:25.4,16:01.9
1295874,348352,133293,bicycle,Olea,Mediterranean,Whole-Grain Farro Pasta,1,Appetizers,06:51.8,40.687689,-73.970745,40.686281,-73.963058,27:46.7,32:44.7,00:10.5,05:11.7
1319722,149234,139558,bicycle,Maimonide of Brooklyn,Vegetarian,Mob Cheeseburger Deluxe,1,Entrees,06:24.0,40.68520141,-73.98021082,40.649574,-73.964392,57:37.7,08:42.9,19:32.5,37:39.5
1309073,84087,90681,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,03:03.8,40.74596311,-74.00169729,40.746516,-73.987214,15:28.8,17:22.1,31:12.4,41:04.0
1320138,140479,83565,bicycle,The Mercer Kitchen,,Roasted Baby Beets,1,Dinner (Appetizer),06:33.2,40.72474364,-73.99866156,40.7281228,-73.999709,59:49.3,13:47.3,22:38.6,26:54.7
1350002,120385,22502,bicycle,Westville Hudson,American,NY Strip Steak Sandwich,1,Sandwiches,05:48.1,40.72703111,-74.00751114,40.721293,-73.994055,14:32.9,29:05.8,40:41.6,49:33.4
1279042,90811,140684,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,3,Cake Truffles,,40.73179547,-73.98567259,40.737751,-73.9921599,04:27.0,06:23.1,19:13.9,27:00.0
1366808,165620,140794,walker,Dunkin Donuts,,,,,,40.77056276,-73.95697702,40.7731091,-73.9592289,14:18.0,14:15.8,20:06.2,23:36.1
1366200,70456,94865,bicycle,Parm,Italian,Chicken Parm,1,Sandwiches,04:46.0,40.72301983,-73.995854,40.746611,-73.985382,34:20.1,58:47.5,06:34.8,22:01.6
1281398,147086,95942,car,Chloe's Soft Serve Fruit Co.,Dessert,Soft Serve Fruit,1,Soft Serve Fruit,,40.73735617,-73.99066687,40.78321707,-73.95479565,32:15.7,49:10.0,56:00.3,21:26.4
1314489,317993,140684,bicycle,Melt Shop,American,Maple Bacon,1,Sandwiches,,40.74460714,-73.99074197,40.7397362,-73.9929102,28:08.0,,,09:28.4
